Item Code,UPC ID,Item Name,Grammage,MRP,Batch,Zone Identifier,Location,Entity Vendor,Quantity
10143101,8906167243637,Whole Farm Premium 2 Halves Walnut Kernels(Pouch),100 g,200,,,,,
10143102,8906167243606,Whole Farm Premium Anjeer(Pouch),100 g,210,,,,,
10143103,8906143040540,Yu 100% Whole Wheat Noodles(Packet),150 g,55,,,,,
10143104,8906143890008,The Whole Truth 5 Grain Muesli with No Added Sugar(Pouch),750 g,600,,,,,
10143105,8906113491013,"Tata Soulfull Millet Granola, Almonds And Cranberries Breakfast Cereal(Packet)",400 g,375,,,,,
10143108,8904385414457,Lifelong Dry Iron LLDI18 1000W (Black),1 unit,899,,,,,
10143109,8710103991021,"Philips HP8643/56 Miss Fresher's Hair Styling Kit (1000 Watts) (Pink, 1000W)",1 unit,2495,,,,,
10143111,8901030962233,Lipton Clear & Light Green Tea Bags(Box),1 pack (50 pieces),350,,,,,
10143111,8901030962233,Lipton Clear & Light Green Tea Bags(Box),1 pack (50 pieces),340,,,,,
10143111,8901030962233,Lipton Clear & Light Green Tea Bags(Box),1 pack (50 pieces),360,,,,,
10143113,769807188112,Carlton London Limited Edition Women's Eau de Parfum (Blush)(Bottle),100 ml,2190,,,,,
10143114,769807188129,Carlton London Limited Edition Women's Eau de Parfum (Lush)(Bottle),100 ml,2190,,,,,
10143115,769807188105,Carlton London Limited Edition Men's Eau de Parfum (Incense)(Bottle),100 ml,1990,,,,,
10143116,757953878940,Carlton London Women's Eau de Parfum (Escape)(Bottle),100 ml,1890,,,,,
10143117,757953878995,Carlton London Women's Eau de Parfum (Veronica)(Bottle),50 ml,1490,,,,,
10143118,8908020631124,Carlton London Euphoria Women's EDP Perfume Gift Set (Euphoria)(Box),1 pack (4 x 30 ml),2490,,,,,
10143119,8908020631230,Carlton London Dazzle Women's EDP Perfume Gift Set (Dazzle)(Box),1 pack (4 x 20 ml),1790,,,,,
10143120,8908020631247,Carlton London Iconic Men's EDP Perfume Gift Set (Iconic)(Box),1 pack (4 x 20 ml),1790,,,,,
10143121,8908020631254,Carlton London Elite Unisex EDP Perfume Gift Set (Elite)(Box),1 pack (4 x 20 ml),1790,,,,,
10143122,769807810785,Carlton London Body Mist (Juicy Secrets)(Bottle),250 ml,1499,,,,,
10143126,840268948863,"Amazon Echo Pop Smart Speaker with Alexa and Bluetooth (15W, Purple)",1 unit,4999,,,,,
10143128,8904420501036,"Fackelmann Quartz Kadai with Glass Lid - 26 cm (Non-Stick Aluminium, Black)(Box)",1 piece,2349,,,,,
10143131,8904420500916,"Fackelmann Quartz Non Stick Fry Pan (Non-Stick - Alluminium, Black)(Box)",1 piece,1399,,,,,
10143162,8720689000437,Philips MG3721/65 7 in 1 Multi Grooming Trimmer Kit (White),1 unit,1895,,,,,
10143162,8720689000437,Philips MG3721/65 7 in 1 Multi Grooming Trimmer Kit (White),1 unit,1945,,,,,
10143164,8904320023904,"Duracell 20000 Slimmest 20000 mAh Power Bank (22.5W Output, Black & Copper)",1 unit,3499,,,,,
10143165,8904320008994,Duracell 100 W Braided Fast Type C to Type C Cable (Black),1 unit,1999,,,,,
10143166,8904320008789,"Duracell Dual Output Type C Car Charger (Adapter (PD & Qualcomm Certified 3.0), 38W, Black & Copper)",1 unit,1699,,,,,
10143170,8904420501005,Fackelmann Quartz Non Stick Roti Tawa (28 cm) (Non-Stick Aluminium)(Box),1 piece,1449,,,,,
10143171,8904420501029,"Fackelmann Quartz Non Stick Kadai with Glass Lid (24 cm) (Non-Stick Aluminium, 1.9 ltrs)(Box)",1 piece,2149,,,,,
10143175,8902080002412,7UP Zero Sugar Soft Drink(Can),250 ml,35,,,,,
10143189,8710103884545,Philips Domestic Classic Dry Iron 750W (Peach),1 unit,895,,,,,
10143194,8906099693388,"Vinayak Milk/Tea Pan (Stainless Steel, 1.2 ltrs, Steel Grey)(Box)",1 piece,500,,,,,
10143231,8901762048762,Havells Dry Iron Tempter 1000W (Black),1 unit,1075,,,,,
10143233,7449332856863,Unscented Wax Tea Light Candles (White) by Quace(Pack),1 pack (100 pieces),499,,,,,
10143243,8904422705050,Patanjali 7 Grain Digestive Biscuit(Box),200 g,75,,,,,
10143246,7449339655605,Unscented Wax Tea Light Candles (White) by Quace(Pack),1 pack (50 pieces),399,,,,,
10143260,8904401622569,Velvet Door Toran / Bandhanwar (Multicolor) Shri Ganeshay Namah Leaves - Satvik(Packet),1 piece,299,,,,,
10143269,8901308101227,"Bajaj Waterproof Immersion Rod (1.5 kW, Black)",1 unit,1020,,,,,
10143302,8906009072654,Unibic Snappers Potato Crackers (Indi Spice)(Packet),300 g,160,,,,,
10143302,8906188960162,Unibic Snappers Potato Crackers (Indi Spice)(Packet),280 GM,160,,,,,
10143302,8906009072654,Unibic Snappers Potato Crackers (Indi Spice)(Packet),300 g,150,,,,,
10143305,8939117574666,Mango Wood by ServDharm(Box),500 g,200,,,,,
10143306,8939117574734,Om Brass Pooja Thali by ServDharm(Box),1 piece,999,,,,,
10143307,8939117574802,Laddu Gopal Shringar Set by ServDharm(Packet),1 pack,100,,,,,
10143308,8939117574970,Red Pooja Cloth by ServDharm(Packet),1 piece,90,,,,,
10143312,8904401622507,Velvet Toran / Bandhanwar (Multicolor) Shubh Labh - Satvik(Packet),1 piece,399,,,,,
10143313,8904401622545,Velvet Door Toran / Bandhanwar (Multicolor) 3 ft Shubh Labh - Satvik(Packet),1 piece,399,,,,,
10143314,8904401622552,Velvet Door Toran / Bandhanwar (Multicolor) Shubh Labh - Satvik(Packet),1 piece,349,,,,,
10143315,8939117573812,Sindoor Kumkum by ServDharm(Container),35 g,50,,,,,
10143316,8939117573980,Gulab Pooja Itra by ServDharm(Bottle),5 ml,100,,,,,
10143317,8939117574048,Mogra Pooja Itra by ServDharm(Bottle),5 ml,100,,,,,
10143318,8939117574352,Ganesh Lakshmi God Idol by ServDharm(Box),1 piece,399,,,,,
10143319,8939117574420,Roli Kumkum by ServDharm(Bottle),50 g,90,,,,,
10143322,8939117573508,Cow Ghee Diya Batti by ServDharm(Box),1 pack (50 pieces),285,,,,,
10143324,8939117573744,Pink Mata Chunri (28 x 8 inches) by ServDharm(Box),1 piece,120,,,,,
10143325,8906138571905,Phool Basant Plantable Rakhi(Box),1 piece,265,,,,,
10143329,8904401622491,Shri Ganeshay Namah Velvet Door Toran / Bandhanwar (Multicolor) - Satvik(Box),1 piece,299,,,,,
10143332,8904401622538,Velvet Door Toran / Bandhanwar (Multicolor) - Satvik(Box),1 piece,249,,,,,
10143333,8904401622446,"Lakshmi Ganesh Idol (Clay, 5 inch) - Satvik(Box)",1 set,499,,,,,
10143337,8939117575274,Daily Essentials Pooja Kit by ServDharm(Box),320 g,700,,,,,
10143341,8939117574598,Mauli Kalawa Thread Moli by ServDharm(Box),1 pack (3 pieces),90,,,,,
10143341,8939117574598,Mauli Kalawa Thread Moli by ServDharm(Box),1 pack (3 pieces),75,,,,,
10143342,8939117573362,Holy Gangajal by ServDharm(Bottle),100 ml,100,,,,,
10143343,8904336802173,Portronics Brick II 20K 20000 mAh Power Bank (Black),1 unit,2999,,,,,
10143344,8904336808328,"Portronics Adapto 70 Multiport Charging Adapter (33W, White)",1 unit,999,,,,,
10143348,8901763624347,Stellar Shift Duos(Box),1 pack (20 pieces),240,,,,,
10143349,8901763620349,Stellar Define Paan Mix(Box),1 pack (20 pieces),200,,,,,
10143352,8904258110646,"Ambrane ElevOne Hola Bluetooth Calling HD Smart Watch (1.85'', Black)",1 unit,4999,,,,,
10143359,8904422705418,Patanjali Doodh Biscuit(Packet),255 g,40,,,,,
10143362,8901388019450,"Orient Electric Arc Plus Immersion Rod (1.5 kW, Blue)",1 unit,1090,,,,,
10143369,8904401622484,Welcome Velvet Door Toran / Bandhanwar (Multicolor) - Satvik(Box),1 piece,399,,,,,
10143377,8904422705272,Patanjali Whole Wheat Nariyal Biscuit(Packet),225 g,30,,,,,
10143378,8906020490253,Classic Soan Papdi by Lal(Box),200 g,80,,,,,
10143378,8906020493551,Classic Soan Papdi by Lal(Box),200 g,99,,,,,
10143378,8906020490253,Classic Soan Papdi by Lal(Box),200 g,75,,,,,
10143381,8906167370104,Teej Pooja Book by Corepac,1 piece,30,,,,,
10143384,8906020492431,Sweet Gulab Jamun by Lal(Jar),1 kg,240,,,,,
10143408,8906020492424,Sweet Rasgulla by Lal(Container),1 kg,220,,,,,
10143417,8904385418561,"Lifelong LLHF25 2.5 l Air Fryer (800W, LLHF25, White)",1 unit,7999,,,,,
10143424,8901326215388,Jockey Kid's Printed Briefs with Ultrasoft Waistband (Colour may Vary),1 pack (2 pieces),369,,,,,
10143438,8906167243699,Whole Farm Grocery Raw Sonamasuri Rice(Pouch),1 kg,110,,,,,
10143440,8906167243743,Whole Farm Premium Boiled Ponni Rice(Packet),5 kg,515,,,,,
10143441,8906167243750,Whole Farm Grocery Idli Rice(Packet),1 kg,75,,,,,
10143441,8906167243750,Whole Farm Grocery Idli Rice(Packet),1 kg,80,,,,,
10143445,8906167243644,Whole Farm Premium Hing Powder (Compounded)(Packet),100 g,199,,,,,
10143446,8906167243651,Whole Farm Premium Coriander Powder(Packet),500 g,210,,,,,
10143446,8906167243651,Whole Farm Premium Coriander Powder(Packet),500 g,140,,,,,
10143446,8906167243651,Whole Farm Premium Coriander Powder(Packet),500 g,125,,,,,
10143447,8906167243668,Whole Farm Premium Ragi Flour(Packet),500 g,80,,,,,
10143447,8906167243668,Whole Farm Premium Ragi Flour(Packet),100 g,80,,,,,
10143448,8906167243675,Whole Farm Premium Chironji(Packet),100 g,450,,,,,
10143450,8906167243583,Whole Farm Premium Byadgi Chilli Whole(Packet),500 g,450,,,,,
10143451,8906167243828,Whole Farm Premium Whole Ragi/Finger Millet(Packet),1 kg,85,,,,,
10143452,8906167243712,Whole Farm Premium Kangi/Foxtail Millet(Packet),500 g,120,,,,,
10143452,8906167243712,Whole Farm Premium Kangi/Foxtail Millet(Packet),500 g,80,,,,,
10143453,8906167243729,Whole Farm Premium Kodra/Kodo Millet/Araka(Packet),500 g,82,,,,,
10143454,8906167243736,Whole Farm Premium Dried Apricots/Khubani(Packet),100 g,150,,,,,
10143455,8906167243774,Whole Farm Premium Chena/Proso Millet/Baragu(Packet),500 g,75,,,,,
10143455,8906167243774,Whole Farm Premium Chena/Proso Millet/Baragu(Packet),500 g,90,,,,,
10143456,8906167243781,Whole Farm Premium California Whole Walnuts(Packet),200 g,199,,,,,
10143456,8906167243781,Whole Farm Premium California Whole Walnuts(Packet),200 g,180,,,,,
10143457,8906167243804,Whole Farm Premium Rajgira/Amaranth Seeds(Packet),500 g,160,,,,,
10143460,8720689006613,"Philips BT3302/15 Cordless Beard Trimmer (Black, BT3302/15)",1 unit,1599,,,,,
10143463,5010866289322,Aarunya Creations Bangles - 2.6 Size (Green),1 pack (24 pieces),199,,,,,
10143464,8901063092761,Britannia Good Day Butter Jeera Cookies(Packet),450 g,170,,,,,
10143464,8901063092761,Britannia Good Day Butter Jeera Cookies(Packet),450 g,190,,,,,
10143465,8901063029316,Britannia Treat Jim Jam Pops Crunchy Open Cookies(Packet),350 g,100,,,,,
10143468,8901030921674,Knorr International Cream Of Broccoli Soup(Packet),50 g,75,,,,,
10143468,8901030921674,Knorr International Cream Of Broccoli Soup(Packet),50 g,70,,,,,
10143469,8906142270061,Lion Brand Saffron Original Kashmiri Saffron(Box),1 g,419,,,,,
10143472,8901388618912,Orient Electric High Glo 18W LED Bulb (White),1 unit,425,,,,,
10143507,8906009073484,Unibic Qubz Choco Hazelnut Wafer Cube(Packet),120 g,150,,,,,
10143507,8906009073484,Unibic Qubz Choco Hazelnut Wafer Cube(Packet),150g,150,,,,,
10143513,8906121645743,Renee Women's Eau de Parfum EDP (Red Noir)(Bottle),8 ml,0,,,,,
10143514,8906167243842,Whole Farm Premium American Almonds (100 g),100 g,190,,,,,
10143515,8906167243859,Whole Farm Cashew,100 g,190,,,,,
10143521,8906055442500,Organic Tattva Organic Cow Ghee(Jar),500 ml,849,,,,,
10143527,8906105619937,Wow Skin Science Red Onion Black Seed Oil Shampoo(Bottle),600 ml,739,,,,,
10143530,662834509816,ZEISS Lens Cleaner(Box),60 ml,349,,,,,
10143534,8908019638691,Paradyes Blue Lotus Tea Hair Mist(Box),100 ml,495,,,,,
10143543,8904104730011,JK Amchur Powder(Box),100 g,78,,,,,
10143543,8904104730011,JK Amchur Powder(Box),100 g,80,,,,,
10143544,8904104742984,JK Premium Saffron(Packet),0.5 g,170,,,,,
10143546,8904104725512,JK Kashmiri Mirch/ Chilli Powder(Box),100 g,130,,,,,
10143546,8904104725512,JK Kashmiri Mirch/ Chilli Powder(Box),100 g,118,,,,,
10143550,8720169201309,Philips Lighting AceBright 18W LED Bulb (Crystal White),1 unit,400,,,,,
10143550,8720169201309,Philips Lighting AceBright 18W LED Bulb (Crystal White),1 unit,365,,,,,
10143559,8720169244542,"Philips Lighting SceneSwitch 10W LED Bulb (3 Colors in 1 LED Bulb, Tunable White) (White)",1 unit,349,,,,,
10143563,8906066312618,Ajmal Yearn Men's Eau de Parfum (Yearn)(Box),100 ml,1500,,,,,
10143564,8904104713045,JK Dhaniya / Coriander Powder(Packet),100 g,40,,,,,
10143569,511160056550,PAAS - UPS,1 piece,1994.3,,,,,
10143570,511160056551,PAAS - Brother T420W Printer,1 piece,12451.49,,,,,
10143587,511160056556,New PAAS Envelope,1 piece,3.286,,,,,
10143587,511160056556,New PAAS Envelope,1 piece,3.29,,,,,
10143588,20230000004,Mad Over Print Ceramic Mug (Yellow)(Normal),1 unit,499,,,,,
10143589,8907089807105,Archies Shagun Envelope (Red)(Packet),1 pack (10 pieces),199,,,,,
10143590,8907089807112,Archies Shagun Envelope (Yellow)(Packet),1 pack (9 pieces),199,,,,,
10143590,8907089807112,Archies Shagun Envelope (Yellow)(Packet),1 pack (10 pieces),199,,,,,
10143591,8906066312601,Ajmal Ascend Unisex Perfume (Ascend)(Box),100 ml,1500,,,,,
10143592,8906066310041,Ajmal Mukhallat Al Wafa Attar (Mukhallat Al Wafa)(Box),12 ml,750,,,,,
10143593,8906066310003,Ajmal Musk Rose Concentrated Attar (Musk Rose)(Box),12 ml,750,,,,,
10143595,8906066312120,Ajmal Blu Dreams Men's Eau de Parfum (Blu Dreams)(Box),100 ml,799,,,,,
10143596,8906066312137,Ajmal Bombay Dreams Women's Eau de Parfum (Bombay Dreams)(Box),100 ml,799,,,,,
10143597,8906066312687,Ajmal Discovery Unisex Perfume Gift Set (Discovery)(Box),1 pack (5 pieces x 20 ml),1199,,,,,
10143597,8906066312687,Ajmal Discovery Unisex Perfume Gift Set (Discovery)(Box),1 pack (5 pieces x 20 ml),2500,,,,,
10143602,3562700373145,Jaguar Classic Black Men's Eau de Toilette (Classic Black)(Box),100 ml,4100,,,,,
10143603,031655531908,Nautica Voyage Men's Eau de Toilette (Voyage)(Box),100 ml,3900,,,,,
10143604,3562700373084,Jaguar Classic Men's Eau de Toilette (Classic)(Box),100 ml,4100,,,,,
10143616,3595471061164,Mercedes-Benz Men's Deodorant(Box),200 ml,995,,,,,
10143618,3607342453104,David Beckham Instinct Sport Spray Men's Deodorant(Box),150 ml,590,,,,,
10143625,42067351,Davidoff Gold King Size(Box),1 pack (20 pieces),525,,,,,
10143626,40306452,Davidoff White King Size(Box),1 pack (20 pieces),525,,,,,
10143627,42067702,Davidoff Compact White(Box),1 pack (20 pieces),525,,,,,
10143629,4033100033575,Camel Yellow(Box),1 pack (20 pieces),450,,,,,
10143629,4033100033575,Camel Yellow(Box),1 pack (20 pieces),490,,,,,
10143631,8906066314087,Ajmal Wisal Women's Deodorant(Bottle),200 ml,399,,,,,
10143632,8414135868275,Nike Oud Women's Deodorant (Oud)(Bottle),200 ml,399,,,,,
10143632,8414135868275,Nike Oud Women's Deodorant (Oud)(Bottle),200 ml,369,,,,,
10143634,8904104739076,JK Kitchen King Masala Powder(Box),100 g,88,,,,,
10143635,8904104739113,JK Shahi Biryani Masala(Box),100 g,125,,,,,
10143636,8906135453624,Boldfit Adjustable Hand Grip (Orange),1 piece,499,,,,,
10143637,8906135450586,Boldfit Exercise Heavy Resistance Band (Red),1 piece,999,,,,,
10143643,8908021514419,Nu Republic Blaze Ultra 3.5A Fast Charging USB A to Type C Cable (Red),1 unit,279,,,,,
10143645,8904336806102,Portronics Toad 23 Optical USB Nano Dongle Wireless Mouse (Black),1 unit,599,,,,,
10143646,8904336806584,Portronics Key5 Wireless Keyboard & Mouse Combo (Black),1 set,1999,,,,,
10143647,8719514448551,Philips Lighting Stellar Bright Curvy 14W T-Bulb (Crystal White),1 unit,450,,,,,
10143647,8719514448551,Philips Lighting Stellar Bright Curvy 14W T-Bulb (Crystal White),1 unit,549,,,,,
10143648,8719514317741,Philips Lighting Stellar Bright Radial 20W T-Bulb (Crystal White),1 unit,745,,,,,
10143648,8719514317741,Philips Lighting Stellar Bright Radial 20W T-Bulb (Crystal White),1.0 UNIT,700,,,,,
10143649,9195158138758,"Philips Lighting TwinGlow Up-Down 20W Multi Purpose Batten - 4 Ft (Yellow, White)",1 unit,1499,,,,,
10143650,8908021514594,Nu Republic Blaze Silk 3.1A Fast Charging Micro - USB A to Micro USB Cable (Black),1 unit,249,,,,,
10143673,8906156000821,Plush Disposable Period Panty (M/L)(Box),1 pack (5 pieces),299,,,,,
10143674,8901247575646,Streax Professional Vitariche Gloss Hair Serum(Bottle),115 ml,320,,,,,
10143675,8904104712048,JK Red Chilli Powder (Hot)(Packet),100 g,60,,,,,
10143676,8904104711041,JK Turmeric Powder/Haldi Powder(Packet),100 g,38,,,,,
10143676,8904104711041,JK Turmeric Powder/Haldi Powder(Packet),100 g,37,,,,,
10143677,8904258112039,"Ambrane RAAP M10 BoostedSpeed Charging Adapter (Black Clear, 18W)",1 unit,599,,,,,
10143686,8906066201882,Keya Ginger Garlic Powder(Bottle),50 g,99,,,,,
10143686,8906066201882,Keya Ginger Garlic Powder(Bottle),50 g,139,,,,,
10143687,8906066201899,Keya Onion Powder(Bottle),50 g,99,,,,,
10143687,8906066201899,Keya Onion Powder(Bottle),50 g,139,,,,,
10143696,8901725015718,Mangaldeep 5 In 1 Wet Dhoop(Box),180 g,75,,,,,
10143698,8906118418121,Plum Green Tea Pore Cleansing Face Wash(Tube),100 ml,275,,,,,
10143699,8904258108247,Ambrane Dots Play TWS Earbuds (Black),1 unit,1999,,,,,
10143701,8904026647893,Tri-Activ Germ Protection Hand Wash(Bottle),300 ml,99,,,,,
10143702,748927066012,Optimum Nutrition (ON) Performance Whey Protein (Chocolate Milkshake)(Jar),1 kg,2999,,,,,
10143702,748927066012,Optimum Nutrition (ON) Performance Whey Protein (Chocolate Milkshake)(Jar),1 kg,2415,,,,,
10143703,748927068818,Optimum Nutrition (ON) Micronised Creatine (Unflavoured)(Jar),100 g,699,,,,,
10143704,8904026647886,Tri-Activ Germ Protection Hand Wash Refill(Bottle),750 ml,99,,,,,
10143705,8904061053673,Winston Callus Remover for Feet for Men and Women (White),1 unit,2090,,,,,
10143706,8904061053741,Winston 2 In 1 Face & Eyebrow Trimmer for Women (Green),1 unit,2990,,,,,
10143724,8901725016210,Mangaldeep 3 in 1 Natural Dhoop,140 g,60,,,,,
10143742,8939117575342,Hanuman Chalisa Pooja Book Gifting Edition by ServDharm,1 piece,399,,,,,
10143748,8939117575724,Roli Chawal Set with Chandan & Mishri by ServDharm,1 pack (4 pieces),75,,,,,
10143754,8908019783254,Sneakare RPL Stain & Water-repellent spray(Bottle),200 ml,1799,,,,,
10143759,8904150209080,Nutty Gritties Salted & Roasted Flavoured Cashew(Packet),40 g,99,,,,,
10143760,8904150209073,Nutty Gritties Roasted Salted Flavoured Almonds(Packet),40 g,99,,,,,
10143761,8904150209059,Nutty Gritties Thai Chilli Blend Mix Nuts(Packet),40 g,99,,,,,
10143764,8904150209035,Nutty Gritties Sports Dry Fruit Mix(Packet),40 g,99,,,,,
10143793,8904335602392,Yoga Bar 10 g Dark Chocolate & Cranberry Protein Bar,50g,75,,,,,
10143794,8904335602408,Yoga Bar 10 g Coffee Rush Protein Bar,50g,75,,,,,
10143795,8904335602262,Yoga Bar Crunchy Corn Flakes with Probiotics(Pouch),850 g,355,,,,,
10143944,8906066312823,AND Shades of me - Crafted by Ajmal(Box),1 set,1500,,,,,
10143950,8906080433016,Mivi M30 2 TWS Earbuds (Black),1 unit,2999,,,,,
10143954,8906000423806,GUBB Block 4 Way Nail Buffer(Box),1 piece,165,,,,,
10143955,8906155740414,GUBB French Hues Oval Styling Hair Brush (Purple),1 piece,345,,,,,
10143956,8414135868237,Nike Vetiver Eau De Toilette Men's Deodorant (Vetiver),200 ml,369,,,,,
10143956,8414135868237,Nike Vetiver Eau De Toilette Men's Deodorant (Vetiver),200 ml,399,,,,,
10143957,8906155743071,GUBB Acne Relief Patches (100% Hydrocolloid)(Pack),1 pack (36 pieces),295,,,,,
10143958,8906155743064,GUBB Ice Roller,1 piece,295,,,,,
10143959,8906155740735,GUBB Face Razor for Eyebrows(Pack),1 pack (3 pieces),135,,,,,
10143960,8906155743002,GUBB Reuseable Makeup Remover Pad(Pouch),1 pack (2 pieces),295,,,,,
10143961,8906155741367,GUBB Heat Free Hair Curler (Pink)(Box),1 pack,475,,,,,
10143962,8906155743613,GUBB 2-in-1 Long Handle Bath Brush With Loofah (Colour may Vary)(Packet),1 piece,395,,,,,
10143964,8906000426272,GUBB Travel Bottle Set (White)(Packet),1 pack (3 pieces),275,,,,,
10143966,8906155740438,GUBB French Hues Vent Oval Styling Hair Brush (Blue)(Box),1 piece,265,,,,,
10143969,8414135860583,Nike ION Eau De Toilette Men's Deodorant (ION)(Bottle),200 ml,369,,,,,
10143970,8414135860606,Nike ION Eau De Toilette Women's Deodorant(Bottle),200 ml,399,,,,,
10143970,8414135860606,Nike ION Eau De Toilette Women's Deodorant(Bottle),200 ml,369,,,,,
10143996,8904150209103,Nutty Gritties Southern Pepper Flavoured Cashew(Pouch),40 g,99,,,,,
10143997,8901058005905,Nestle KitKat Dark Coated Wafer Chocolate(Packet),150 g,220,,,,,
10143997,8901058005905,Nestle KitKat Dark Coated Wafer Chocolate(Packet),150 g,180,,,,,
10144042,690225307116,India Gate (Short Grain) Govindo Bhog Rice (1 kg),1 kg,159,,,,,
10144042,690225307116,India Gate (Short Grain) Govindo Bhog Rice (1 kg),1 kg,123,,,,,
10144042,690225307116,India Gate (Short Grain) Govindo Bhog Rice (1 kg),1 kg,132,,,,,
10144051,8901491002912,Kurkure Schezwan Chutney Crisps,68 g,20,,,,,
10144051,8901491002912,Kurkure Schezwan Chutney Crisps,78 g,20,,,,,
10144051,8901491002912,Kurkure Schezwan Chutney Crisps,72 g,20,,,,,
10144089,8906167243866,Whole Farm Premium Chiroti / Sooji Rava(Packet),500 g,49,,,,,
10144091,8908012692201,Wellbeing Nutrition Korean Marine Collagen Peptides (Unflavoured),200 g,1999,,,,,
